,date,Afghanistan_nan,Albania_nan,Algeria_nan,Andorra_nan,Angola_nan,Antigua and Barbuda_nan,Argentina_nan,Armenia_nan,Australia_Australian Capital Territory,Australia_New South Wales,Australia_Northern Territory,Australia_Queensland,Australia_South Australia,Australia_Tasmania,Australia_Victoria,Australia_Western Australia,Austria_nan,Azerbaijan_nan,Bahamas_nan,Bahrain_nan,Bangladesh_nan,Barbados_nan,Belarus_nan,Belgium_nan,Belize_nan,Benin_nan,Bhutan_nan,Bolivia_nan,Bosnia and Herzegovina_nan,Botswana_nan,Brazil_nan,Brunei_nan,Bulgaria_nan,Burkina Faso_nan,Burma_nan,Burundi_nan,Cabo Verde_nan,Cambodia_nan,Cameroon_nan,Canada_nan,Central African Republic_nan,Chad_nan,Chile_nan,China_Anhui,China_Beijing,China_Chongqing,China_Fujian,China_Gansu,China_Guangdong,China_Guangxi,China_Guizhou,China_Hainan,China_Hebei,China_Heilongjiang,China_Henan,China_Hong Kong,China_Hubei,China_Hunan,China_Inner Mongolia,China_Jiangsu,China_Jiangxi,China_Jilin,China_Liaoning,China_Macau,China_Ningxia,China_Qinghai,China_Shaanxi,China_Shandong,China_Shanghai,China_Shanxi,China_Sichuan,China_Tianjin,China_Tibet,China_Xinjiang,China_Yunnan,China_Zhejiang,Colombia_nan,Comoros_nan,Congo (Brazzaville)_nan,Congo (Kinshasa)_nan,Costa Rica_nan,Cote d'Ivoire_nan,Croatia_nan,Cuba_nan,Cyprus_nan,Czechia_nan,Denmark_Faroe Islands,Denmark_Greenland,Denmark_nan,Diamond Princess_nan,Djibouti_nan,Dominica_nan,Dominican Republic_nan,Ecuador_nan,Egypt_nan,El Salvador_nan,Equatorial Guinea_nan,Eritrea_nan,Estonia_nan,Eswatini_nan,Ethiopia_nan,Fiji_nan,Finland_nan,France_French Guiana,France_French Polynesia,France_Guadeloupe,France_Martinique,France_Mayotte,France_New Caledonia,France_Reunion,France_Saint Barthelemy,France_Saint Pierre and Miquelon,France_St Martin,France_nan,Gabon_nan,Gambia_nan,Georgia_nan,Germany_nan,Ghana_nan,Greece_nan,Grenada_nan,Guatemala_nan,Guinea-Bissau_nan,Guinea_nan,Guyana_nan,Haiti_nan,Holy See_nan,Honduras_nan,Hungary_nan,Iceland_nan,India_nan,Indonesia_nan,Iran_nan,Iraq_nan,Ireland_nan,Israel_nan,Italy_nan,Jamaica_nan,Japan_nan,Jordan_nan,Kazakhstan_nan,Kenya_nan,"Korea, South_nan",Kosovo_nan,Kuwait_nan,Kyrgyzstan_nan,Laos_nan,Latvia_nan,Lebanon_nan,Lesotho_nan,Liberia_nan,Libya_nan,Liechtenstein_nan,Lithuania_nan,Luxembourg_nan,MS Zaandam_nan,Madagascar_nan,Malawi_nan,Malaysia_nan,Maldives_nan,Mali_nan,Malta_nan,Marshall Islands_nan,Mauritania_nan,Mauritius_nan,Mexico_nan,Moldova_nan,Monaco_nan,Mongolia_nan,Montenegro_nan,Morocco_nan,Mozambique_nan,Namibia_nan,Nepal_nan,Netherlands_Aruba,"Netherlands_Bonaire, Sint Eustatius and Saba",Netherlands_Curacao,Netherlands_Sint Maarten,Netherlands_nan,New Zealand_nan,Nicaragua_nan,Niger_nan,Nigeria_nan,North Macedonia_nan,Norway_nan,Oman_nan,Pakistan_nan,Panama_nan,Papua New Guinea_nan,Paraguay_nan,Peru_nan,Philippines_nan,Poland_nan,Portugal_nan,Qatar_nan,Romania_nan,Russia_nan,Rwanda_nan,Saint Kitts and Nevis_nan,Saint Lucia_nan,Saint Vincent and the Grenadines_nan,Samoa_nan,San Marino_nan,Sao Tome and Principe_nan,Saudi Arabia_nan,Senegal_nan,Serbia_nan,Seychelles_nan,Sierra Leone_nan,Singapore_nan,Slovakia_nan,Slovenia_nan,Solomon Islands_nan,Somalia_nan,South Africa_nan,South Sudan_nan,Spain_nan,Sri Lanka_nan,Sudan_nan,Suriname_nan,Sweden_nan,Switzerland_nan,Syria_nan,Taiwan*_nan,Tajikistan_nan,Tanzania_nan,Thailand_nan,Timor-Leste_nan,Togo_nan,Trinidad and Tobago_nan,Tunisia_nan,Turkey_nan,Uganda_nan,Ukraine_nan,United Arab Emirates_nan,United Kingdom_Anguilla,United Kingdom_Bermuda,United Kingdom_British Virgin Islands,United Kingdom_Cayman Islands,United Kingdom_Channel Islands,United Kingdom_Falkland Islands (Malvinas),United Kingdom_Gibraltar,United Kingdom_Isle of Man,United Kingdom_Montserrat,United Kingdom_Turks and Caicos Islands,United Kingdom_nan,United States_nan,Uruguay_nan,Uzbekistan_nan,Vanuatu_nan,Venezuela_nan,Vietnam_nan,West Bank and Gaza_nan,Yemen_nan,Zambia_nan,Zimbabwe_nan
60,2020-09-13,31638,6569,34037,943,1301,91,419513,41659,110,2994,33,1110,462,217,17893,646,26760,35756,1319,53681,240643,164,72584,18723,492,1942,161,84286,16038,546,3723206,139,12767,1135,699,374,4119,274,18837,122266,1825,938,406326,985,926,577,376,168,1751,253,145,165,356,935,1254,4630,63627,1015,259,663,934,155,261,46,75,18,368,813,897,202,645,225,1,899,194,1268,599385,415,3887,9756,20928,18112,10899,3930,1281,21294,410,14,16333,651,5330,18,77182,97063,84161,18397,4490,304,2256,4229,24983,24,7500,9132,642,837,98,2964,26,1313,13,5,107,75308,7706,1723,1369,232541,44342,7262,24,70927,1127,9292,1215,6120,12,17873,4069,2092,3780107,155010,346242,224705,23364,116620,213634,1149,66524,2206,107269,23067,18489,11435,84995,40922,21,1248,8334,528,1210,12183,105,2070,6421,0,14368,3731,9196,7326,2285,1872,0,6825,335,557381,30437,128,300,4507,67528,2960,6543,38697,1542,7,57,430,0,1678,2913,1104,44152,13184,10371,83771,289806,74107,232,14288,559321,207568,60659,44069,118682,43025,873684,2556,17,26,61,0,662,870,302870,10520,0,136,1636,56764,3124,2730,0,2803,577906,1290,150376,2996,6757,3850,0,38900,842,475,7816,183,3312,25,1190,772,1991,258833,2256,71434,69451,3,161,37,204,575,13,298,312,11,532,0,2451406,1513,43866,0,48644,918,20082,1212,12260,5678
61,2020-09-14,32073,6615,34204,945,1324,91,428953,41693,110,2994,33,1111,462,217,18006,646,27010,35860,1391,54204,243155,165,72609,18737,540,1942,161,85198,16166,575,3770138,139,12930,1137,790,374,4240,274,18837,123120,1828,940,407725,985,926,577,377,168,1755,253,145,165,356,935,1254,4635,63627,1015,259,663,934,155,261,46,75,18,369,813,900,202,645,225,1,899,195,1268,606925,427,3887,9807,21206,18174,11151,4040,1282,22020,412,14,16437,651,5331,18,77790,97063,84969,18924,4496,304,2256,4374,25333,24,7500,9156,672,837,98,2964,26,1313,16,5,206,75139,7785,1723,1369,234017,44679,7262,24,71352,1127,9352,1265,6120,12,18487,4117,2095,3859399,158405,348013,229132,23364,119051,213950,1161,66901,2255,107269,23243,18878,11585,85501,41023,22,1248,8765,528,1213,12762,105,2071,6555,0,14411,3742,9203,7536,2289,1890,0,6835,335,564053,30437,132,301,4589,68970,3024,6693,39576,1566,7,58,430,0,1694,2913,1104,44337,13315,10371,83928,290261,74782,232,14814,566796,207504,61097,44185,118931,43244,876152,2736,17,26,61,0,662,870,303930,10563,0,136,1636,56802,3129,2730,0,2803,579289,1290,150376,3005,6759,3935,0,39600,858,476,7853,183,3312,26,1204,787,2175,260058,2317,72091,69981,3,161,37,204,575,13,303,312,12,532,0,2474570,1528,44375,0,49371,926,21406,1215,12380,5690
62,2020-09-15,32098,6668,34385,945,1332,91,438883,41941,110,2994,33,1111,462,217,18079,646,27354,35998,1482,54831,245594,169,72661,18789,663,1942,175,86216,16701,575,3811505,139,13057,1141,832,374,4294,274,18837,123777,1828,944,409944,985,926,577,377,168,1757,253,145,165,356,935,1254,4646,63627,1015,259,663,934,155,262,46,75,18,370,813,904,202,650,225,1,899,195,1272,607978,446,3887,9817,21536,18228,11412,4119,1282,22613,412,14,16557,651,5331,18,78387,97063,85745,19450,4496,304,2286,4401,25988,24,7500,9202,672,837,98,2964,26,1313,16,5,206,75477,7785,1737,1369,235112,44797,8846,24,71983,1127,9444,1302,6181,12,18487,4130,2102,3942360,161065,349984,233346,23364,121114,214645,1163,66901,2311,107909,23364,19310,11784,86219,41103,22,1248,9216,687,1214,13252,105,2094,6561,0,14452,3762,9209,7729,2302,1931,0,6839,338,569546,32293,133,301,4692,71047,3181,7358,40638,1610,7,61,468,0,1698,2913,1104,44430,13418,10371,84113,290760,75592,232,15261,573364,207352,61548,44362,119144,43244,881693,2767,17,26,62,0,663,871,305022,10692,0,136,1640,56884,3214,2789,0,2812,583126,1290,150376,3016,6759,3996,0,39900,871,476,7896,183,3316,26,1219,798,2262,261260,2333,73422,70635,3,164,37,204,575,13,307,312,12,557,0,2495127,1545,44942,0,50361,931,21804,1219,12590,5783
63,2020-09-16,32503,6733,34517,1054,1401,91,448263,42069,110,2994,33,1111,462,217,18217,648,27655,36149,1533,55444,247969,171,72810,18810,696,1942,175,87031,16990,575,3845464,139,13241,1162,908,374,4430,274,18837,124412,1830,960,411853,985,926,577,377,168,1760,253,145,165,356,935,1254,4663,63627,1015,259,663,934,155,262,46,75,18,371,813,909,202,650,225,1,899,195,1272,610078,446,3887,9827,21752,18289,11690,4131,1282,22931,412,14,16557,651,5333,18,78891,97063,86549,19960,4496,305,2318,4418,26665,24,7700,9235,672,837,98,2964,26,1313,16,5,206,75921,7827,1851,1412,236623,44797,8846,24,72562,1127,9612,1302,6258,12,19983,4153,2104,4025079,164101,352019,237241,23364,123964,215265,1180,68110,2349,108097,23364,19543,11949,87187,41210,22,1248,9634,687,1214,13498,105,2125,6593,0,14482,3764,9235,7903,2311,1953,0,6844,338,574203,32732,137,301,4764,72968,3267,7502,41706,1676,17,68,477,0,1707,2913,1104,47872,13550,10371,84363,291169,76787,232,15740,580753,207858,62110,44528,119400,43244,887457,2789,17,26,62,0,663,871,306004,10756,0,136,1646,56955,3220,2844,0,2812,584195,1290,150376,3021,6759,4089,0,39900,889,477,7941,183,3325,26,1230,810,2309,262602,2404,74981,71456,3,164,37,204,575,13,309,312,12,561,0,2525573,1559,45422,0,51274,936,22209,1221,12869,5823
64,2020-09-17,32505,6788,34675,1054,1405,91,456347,42231,110,2994,33,1112,462,217,18278,648,28044,36289,1626,56087,250412,171,72967,18854,742,1950,175,87716,17219,624,3873934,141,13391,1166,944,374,4465,274,18837,124984,1830,962,413928,985,926,577,379,168,1764,253,145,165,356,935,1254,4682,63627,1015,259,663,934,155,262,46,75,18,371,813,909,202,651,225,1,899,195,1272,615457,449,3887,9840,22662,18330,11933,4230,1282,23377,412,14,16918,651,5333,18,79363,97063,87158,20392,4509,305,2337,4439,27085,26,7700,9267,672,837,98,2964,26,1794,16,5,206,75880,7827,1951,1422,238437,44896,8846,24,73260,1127,9612,1302,6315,12,20677,4227,2112,4112551,166686,353848,241100,23364,127776,215954,1225,68827,2415,108252,23611,19771,12188,87911,41317,22,1248,10217,687,1214,13908,108,2149,6641,0,14547,4000,9250,8033,2311,1978,0,6865,338,579145,33239,147,302,4892,74930,3393,7685,42949,1742,17,74,477,0,1714,2913,1104,48092,13635,10371,84648,291683,77881,232,16313,594513,208096,62725,44794,119613,43244,893145,2817,17,26,64,0,663,873,307207,10923,0,136,1646,57039,3288,2897,0,2812,585303,1290,150376,3043,6759,4160,0,39900,903,478,7988,183,3328,26,1243,1469,2342,263745,2489,76636,72117,3,164,40,204,575,13,313,312,12,565,0,2540334,1582,45970,0,52564,940,23060,1221,13029,5841
65,2020-09-18,32576,6831,34818,1164,1443,92,467286,42369,110,2994,33,1118,462,217,18278,649,28451,36424,1626,56700,252335,172,73098,18908,812,1950,182,88457,17365,624,3897539,141,13510,1173,1130,374,4548,274,19124,125654,1830,966,415981,985,926,577,380,168,1767,253,145,165,356,935,1254,4696,63627,1015,259,663,934,155,262,46,75,18,372,814,910,202,652,226,1,899,195,1272,615457,449,3887,9863,23160,18392,12169,4249,1282,23858,412,14,17110,651,5333,18,80179,97063,87958,20825,4509,305,2357,4478,27638,26,7700,9298,873,837,98,2964,26,1794,16,5,206,76583,7848,1973,1435,239654,44973,8846,24,73748,1127,9660,1314,6363,12,21149,4240,2112,4208431,170774,355505,245305,23364,130669,216807,1264,69468,2511,108464,23709,19970,12325,88776,41415,22,1248,10739,754,1214,14207,108,2181,6703,0,14587,4026,9264,8077,2332,1996,0,6882,338,582109,33734,152,302,4997,76690,3502,7947,43820,2128,17,83,488,0,1719,2913,1104,48305,13732,10371,84648,292044,79093,232,16921,594513,208790,63312,45053,119822,88235,898420,2845,17,26,64,0,669,873,308352,11051,0,136,1649,57071,3390,2939,0,2812,586844,1290,150376,3060,6759,4280,0,40500,918,478,8026,183,3328,26,1251,1586,2342,264805,2544,78273,72790,3,164,48,204,575,13,315,312,12,567,0,2556465,1603,46527,0,54218,941,23333,1221,13207,5883
66,2020-09-19,32576,6888,34923,1164,1445,92,478077,42551,110,2994,33,1123,462,217,18379,650,28961,36601,1679,57299,254386,172,73212,18945,876,1950,190,89032,17489,624,3936893,142,13558,1176,1188,374,4581,274,19124,125984,1830,966,418101,985,926,577,380,168,1767,253,145,165,356,935,1254,4708,63627,1015,259,664,934,155,262,46,75,18,372,815,916,203,652,226,1,899,196,1272,627685,450,3887,9891,23552,18392,12353,4284,1282,24228,412,14,17316,651,5333,18,80820,97063,88666,21247,4509,305,2374,4571,27939,26,7700,9341,1028,837,98,2964,26,2482,16,5,206,76583,7848,1992,1481,240510,45081,8846,24,74497,1127,9681,1331,6363,12,21810,4382,2116,4303043,174350,357632,249539,23364,132136,217716,1327,70051,2672,108519,23777,20158,12451,89498,41484,22,1248,11440,754,1216,14679,109,2197,6703,0,14630,4030,9315,8188,2349,2017,0,6927,338,586154,34236,152,302,5129,79008,3620,7969,45267,2128,17,88,488,0,1719,2913,1104,48431,13792,10371,84648,292303,80190,232,17535,594513,209885,63861,45404,120089,89119,903545,2910,17,26,64,0,669,876,309430,11153,0,136,1650,57142,3519,2981,0,2812,589434,1290,150376,3070,6759,4383,0,40500,932,479,8066,183,3340,26,1259,1695,2366,266117,2581,79671,73512,3,166,48,204,575,13,322,312,12,572,0,2577446,1612,47271,0,55155,942,23446,1221,13365,5914
67,2020-09-20,32576,6940,35047,1164,1445,92,488231,42608,110,2994,33,1124,462,217,18473,650,29229,36755,1689,57950,256565,173,73265,18965,918,1950,192,89617,17878,624,3963446,142,13580,1187,1260,462,4599,274,19124,126592,1830,967,419746,985,926,577,380,168,1771,253,145,165,356,935,1254,4712,63627,1015,259,664,934,155,262,46,75,18,372,816,919,203,652,227,1,899,196,1272,633199,450,3887,9930,23552,18460,12536,4412,1282,24755,412,14,17514,651,5335,18,81668,102852,89532,21561,4509,305,2377,4624,28314,26,7700,9341,1028,837,98,2964,26,2482,16,5,206,76583,7848,1992,1494,241192,45153,8846,24,74859,1127,9692,1339,6363,12,22065,4391,2116,4396399,177327,359570,253591,23364,134671,218351,1350,70604,2844,108583,23887,20248,12570,90168,41484,22,1248,12047,754,1216,15068,109,2198,6703,0,14646,4040,9355,8261,2372,2047,0,6951,338,590459,34236,153,302,5268,80732,3622,8033,46233,2239,17,96,488,0,1728,2913,1104,48569,13863,10371,85418,292869,81365,232,18117,607837,229865,64302,45596,120303,89771,906431,2961,17,26,64,0,669,878,310439,11260,0,136,1650,57181,3548,3023,0,2877,590071,1290,150376,3088,6760,4488,0,40500,946,479,8108,183,3340,26,1269,1753,2386,267233,2616,80438,74273,3,166,48,204,575,13,323,312,12,572,0,2590671,1621,47932,0,56096,942,23700,1227,13365,5924
68,2020-09-21,32576,6995,35180,1199,1449,92,508563,42637,110,2994,33,1124,462,217,18567,650,29516,36836,1771,58626,258717,173,73301,18977,967,1954,194,90240,18109,624,3993432,142,13727,1189,1445,462,4674,274,19124,127684,1830,967,421111,985,926,578,380,168,1774,254,145,165,357,935,1254,4717,63627,1015,259,664,934,155,262,46,75,18,372,816,923,203,654,228,1,899,196,1272,640900,450,3887,9952,25127,18630,12737,4462,1369,25425,413,14,17738,651,5336,18,82274,102852,90332,21782,4509,305,2379,4647,28634,26,7700,9373,1028,837,98,2964,26,2482,16,5,206,77254,7875,1992,1534,242656,45258,8846,24,75172,1127,9757,1359,6482,12,22611,4401,2125,4497867,180797,361523,258075,23364,139476,218703,1407,70970,3527,108706,23949,20441,12674,90930,41682,22,1248,12507,754,1218,15384,110,2199,6839,0,14682,4053,9395,8390,2377,2079,0,6977,338,596317,35018,159,302,5425,84158,3738,8112,47238,2369,17,102,505,0,1729,2913,1104,48674,13949,10371,85781,293159,82320,232,18629,607837,230233,64604,45736,120540,90649,909026,2973,17,26,64,0,669,880,311499,11458,0,136,1650,57241,3571,3048,0,2877,591208,1290,150376,3100,6760,4525,0,40500,963,479,8152,183,3343,27,1274,1802,2386,268435,2731,81131,75086,3,166,48,204,575,13,323,312,12,572,0,2615949,1634,48369,0,56726,947,24428,1235,13629,5924
69,2020-09-22,32576,7042,35307,1199,1462,92,517228,42676,110,3107,33,1124,462,217,18628,650,30312,36949,1871,59367,260790,173,73386,19039,967,1954,195,90853,18359,624,4016831,142,13748,1252,1951,462,4742,274,19124,128890,1830,967,423176,985,926,578,381,168,1777,254,145,165,357,935,1254,4729,63627,1015,259,664,934,155,262,46,75,18,372,816,923,203,655,229,1,899,196,1272,640900,453,3887,10011,25706,18682,12987,4506,1369,26151,414,14,18035,651,5338,18,82741,102852,91143,22113,4509,309,2385,4672,28991,28,7700,9400,1170,837,98,2964,26,2482,16,5,206,77757,7875,2002,1574,244693,45258,10441,24,75869,1549,9780,1361,6482,12,23230,4559,2130,4587613,184298,363737,261757,23364,143080,219670,1444,71214,3707,108706,24147,20650,12815,91612,41796,22,1248,12878,754,1218,15913,110,2225,6848,0,14743,4065,9563,8438,2380,2113,0,7011,339,598953,35542,163,302,5544,85883,4064,8359,48061,2426,18,103,512,0,1737,2913,1104,48836,14084,10371,86195,293916,83318,232,19257,607837,230643,64972,45974,120766,92169,914923,2991,17,26,64,0,669,880,312684,11621,0,136,1652,57262,3668,3048,0,2877,592904,1290,150376,3118,6760,4541,0,42100,983,479,8199,183,3345,27,1290,1871,2386,269696,2778,82927,76025,3,166,48,205,575,13,323,312,12,581,0,2646959,1645,49067,0,57774,957,25469,1240,13629,5979
70,2020-09-23,32610,7139,35428,1203,1473,92,525486,43026,110,3113,33,1125,462,217,18738,650,30949,37122,1915,60117,262953,174,73564,19079,1019,1954,196,91556,18634,624,4046827,142,13867,1252,2085,462,4837,274,19124,129850,1830,997,425165,985,926,578,381,168,1780,254,145,165,357,935,1254,4749,63627,1015,259,664,934,155,262,46,75,18,374,816,926,203,656,229,1,899,196,1272,662277,453,3887,10041,26136,18875,13815,4582,1369,26709,416,14,18359,651,5338,18,83434,102852,91843,22113,4509,309,2387,4693,29253,28,7850,9431,1237,2199,98,2964,26,2482,25,6,273,77757,7906,2011,1643,245706,45299,10441,24,76459,1549,9801,1464,6551,12,24022,4644,2142,4674987,187958,365846,264988,23364,146986,220665,1444,71547,3812,108965,24253,20832,12900,92341,41904,22,1248,13527,766,1219,16430,110,2246,6862,0,14788,4140,9602,8530,2382,2173,0,7028,339,601611,36071,165,302,5728,88244,4350,8431,49954,2501,21,104,517,0,1737,2913,1107,48985,14186,10371,86482,294392,84437,232,19867,636489,231373,65561,46290,121006,93558,920602,2995,17,26,64,0,669,880,313786,11718,0,136,1665,57291,3888,3168,0,2877,594229,1290,150376,3129,6760,4560,0,42100,998,480,8244,183,3353,27,1297,1960,2386,270723,2961,84767,76995,3,167,48,205,575,13,324,312,12,588,0,2670256,1661,49649,0,58759,991,26288,1245,13629,6007
71,2020-09-24,32619,7239,35544,1203,1503,92,536589,43266,110,3116,33,1141,462,217,18794,650,31661,37255,1962,60853,265092,174,73733,19123,1019,1954,198,92101,19142,701,4102954,142,14013,1260,2381,462,4917,274,19440,130576,1837,1003,426876,985,926,578,384,168,1782,254,145,165,357,935,1254,4758,63627,1015,259,664,934,155,263,46,75,18,374,816,928,203,657,230,1,899,196,1272,662277,453,3887,10051,26554,19003,14111,4613,1369,27382,416,14,18646,651,5339,18,84018,102852,92644,22326,4530,330,2395,4724,29461,28,7850,9456,1237,2199,98,2964,26,2482,25,6,273,77214,7906,2012,1705,247766,45417,10441,24,77125,1549,9801,1483,6551,12,24580,4818,2150,4756164,191853,367829,268761,23364,151728,221762,1490,72066,3937,109002,24334,20978,12987,92961,42005,22,1248,14112,782,1221,16842,110,2253,6910,0,14833,4163,9666,8597,2391,2191,0,7052,343,605796,36643,166,303,5917,90186,4558,8482,50411,2664,21,115,517,0,1744,2913,1107,49098,14312,10371,86765,294740,85494,516,20502,636489,231928,66158,46676,121263,94877,926663,3050,17,26,64,0,676,881,314793,11818,0,140,1666,57333,3978,3245,0,2877,595916,1290,150376,3142,6764,4578,0,42600,1013,480,8296,183,3360,27,1307,2047,5032,271964,3226,86624,77937,3,167,62,205,575,13,331,312,12,602,0,2710183,1679,50230,0,59745,991,26934,1250,13643,6043
72,2020-09-25,32619,7309,35654,1263,1554,92,546924,43401,110,3116,33,1141,462,217,18794,650,32301,37392,1999,61475,267024,175,73925,19184,1134,1960,199,92868,19507,701,4128490,142,14132,1263,2381,462,4982,274,19440,131709,1840,1004,428580,985,926,578,385,168,1785,254,145,165,357,935,1254,4765,63627,1015,259,664,934,155,263,46,75,18,374,821,932,203,657,230,1,899,196,1272,687477,453,3887,10070,27023,19065,14303,4658,1369,30740,417,14,19010,651,5340,18,84610,102852,93531,22643,4530,330,2417,4767,29863,28,7850,9472,1335,2199,98,2964,26,2819,25,6,273,77692,7934,2034,1759,249164,45417,10441,24,77750,1549,9816,1490,6551,12,25728,4945,2151,4849584,196196,369842,273266,23364,155979,222716,1496,73016,4035,109172,24504,21166,13088,93562,42147,22,1282,14778,797,1221,17508,110,2298,6976,0,14867,4178,9696,8673,2402,2261,0,7070,343,609041,37023,167,303,6177,91932,4649,8569,51866,2753,21,124,532,0,1745,2913,1107,49606,14422,10371,86765,295333,86158,516,21117,636489,232399,66740,47003,121512,96158,930955,3080,17,27,64,0,676,881,315636,11910,0,140,1678,57341,4036,3353,0,2877,599149,1290,150376,3158,6764,4596,0,42600,1028,480,8341,183,3362,27,1312,2122,5032,273282,3611,88324,78819,3,167,62,207,575,13,333,314,12,617,0,2727335,1710,50879,0,60709,999,27183,1255,13643,6057
73,2020-09-26,32635,7397,35756,1263,1639,92,556489,43576,110,3117,33,1141,462,217,18842,651,33154,37523,1999,62252,268777,178,74046,19246,1165,1960,205,93406,19746,701,4153307,142,14160,1264,2681,472,5018,274,19440,132253,1840,1005,430259,985,926,578,385,168,1785,254,145,165,357,935,1254,4777,63627,1015,259,664,934,155,263,46,75,18,374,821,934,203,657,233,1,899,196,1272,700112,458,3887,10093,27760,19122,14405,4732,1369,30936,417,14,19350,651,5340,18,85220,102852,94374,22643,4740,341,2499,4802,30029,28,7850,9500,1335,2199,98,2964,26,2819,25,6,273,77692,7934,2034,1819,250104,45417,10441,24,78284,1549,9836,1535,6551,12,26088,5099,2156,4941627,199403,372051,276918,23364,158418,223693,1624,73677,4131,129631,24581,21248,13165,94211,42302,22,1304,15434,797,1221,17832,110,2319,6976,0,14922,4185,9785,8754,2410,2304,0,7070,343,612361,37440,169,303,6368,94150,4769,8749,53013,2829,21,134,532,0,1749,2913,1107,49722,14516,11190,86765,295613,86796,516,21757,657836,232906,67326,47380,121738,97554,936881,3091,17,27,64,0,676,883,316405,12028,0,140,1679,57359,4098,3457,0,2943,601818,1290,150376,3186,6764,4620,0,42600,1048,480,8385,183,3367,27,1319,2185,5032,274514,3647,90142,79676,3,167,62,207,600,13,335,314,12,620,0,2750459,1716,51322,0,61528,999,27704,1260,13727,6067
74,2020-09-27,32642,7397,35860,1263,1707,92,565935,43613,110,3118,33,1141,462,217,18901,651,33589,37655,2005,62887,270491,178,74120,19275,1165,1960,210,93791,19746,701,4172711,142,14176,1276,2862,472,5031,275,19440,133204,1840,1005,431704,985,926,578,387,168,1789,254,145,165,358,935,1254,4786,63627,1015,259,664,934,155,263,46,75,18,374,822,936,203,659,233,1,899,196,1272,711472,458,3887,10093,27760,19163,14609,4751,1369,31268,423,14,19650,651,5340,24,85965,112296,95080,22879,4740,341,2506,4821,30363,28,7850,9500,1335,2199,98,2964,26,2819,25,6,273,77692,7934,2161,1906,250866,45618,10441,24,78698,1549,9892,1564,6688,12,26088,5141,2158,5016520,203014,374170,280673,23364,164268,224417,1706,73677,4222,129701,24621,21292,13278,94929,42453,22,1304,16089,797,1221,18128,110,2327,6976,0,14922,4206,9835,8847,2420,2358,0,7070,343,616696,37842,169,305,6456,95591,4807,8776,53898,2948,21,141,532,0,1753,2913,1107,49794,14581,11190,87801,296022,87215,516,22419,657836,252510,67904,47647,121995,98607,939921,3099,17,27,64,0,676,883,317005,12113,0,140,1681,57367,4178,3555,0,2946,603721,1290,150376,3208,6764,4661,0,42700,1062,480,8430,183,3367,27,1330,2234,5032,275630,3647,91179,80544,3,167,62,207,600,13,341,314,12,620,0,2766280,1728,51829,0,62427,999,29068,1266,13784,6106
75,2020-09-28,32642,7629,35962,1265,1813,92,576715,43665,110,3123,33,1141,462,217,18942,653,34052,37725,2005,63549,272073,178,74167,19301,1208,1960,210,94324,20005,710,4197372,142,14339,1279,3073,472,5134,275,19440,134551,1840,1006,433016,985,926,578,387,168,1792,254,145,165,358,935,1254,4790,63627,1015,259,664,934,155,263,46,75,18,378,823,939,203,660,233,1,899,197,1272,722536,458,3887,10093,29420,19202,14793,4787,1369,31799,423,14,19942,651,5340,24,86422,112296,95586,23317,4740,341,2513,4844,30753,28,7850,9536,1335,2199,98,2964,26,2819,25,6,273,77846,7934,2161,2054,252693,45646,10441,24,79067,1549,9940,1608,6757,12,26957,5152,2161,5101397,206870,376531,284784,23364,166490,225190,1741,74495,4359,129770,24681,21470,13420,95511,42613,22,1304,16676,822,1221,18518,110,2327,7128,0,14947,4243,9889,8950,2439,2399,0,7091,343,622398,38217,174,305,6720,97468,4836,8787,54640,3037,21,148,549,0,1755,2913,1110,49895,14642,11190,88234,296340,87695,516,23063,664490,252665,68420,47884,122209,99344,942619,3117,17,27,64,0,676,885,317846,12231,0,140,1681,57393,4213,3600,0,2946,604478,1290,150376,3210,6764,4667,0,42700,1074,482,8483,183,3370,27,1336,2275,5032,277052,4033,91754,81462,3,167,62,208,600,13,341,315,12,631,0,2794608,1755,52324,0,63346,999,30220,1266,13821,6112
